,Danceability,Mode,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),ID_CHECK,Song name,Artist,Album,ID
340,0.879,0,0.323,2,-13.466,0.0845,0.811,0.899,0.0878,0.725,100.109,179493,05Omvv3rGDr2PpM0zIM2rA,El Hara,Various Artists,El Qahera (Arabian Egyptian Music Inspired by Cairo),05Omvv3rGDr2PpM0zIM2rA
341,0.518,0,0.472,0,-7.519,0.0763,0.287,0.0892,0.167,0.386,91.879,274000,436JMpf7rCPJSQU0rAwt5X,Ya Mesafer Wahdak,Various Artists,El Qahera (Arabian Egyptian Music Inspired by Cairo),436JMpf7rCPJSQU0rAwt5X
342,0.731,1,0.791,0,-4.485,0.03,0.698,0.0608,0.0778,0.744,129.995,310100,2tSsNEsvBaUvOXhgbesbsi,"Habibi we enaya (My Beloved, the Apple of My Eye)",Hossam Ramzy,Quanun el tarab,2tSsNEsvBaUvOXhgbesbsi
343,0.608,0,0.596,6,-7.398,0.036,0.811,0.723,0.0665,0.665,95.073,428227,09uhQq8pa82G9aQGWc3jWV,Al Quantara (the Bridge),Hossam Ramzy,Flamenco Arabe,09uhQq8pa82G9aQGWc3jWV
344,0.707,0,0.557,5,-8.848,0.0356,0.185,0.901,0.0999,0.124,113.023,263367,5L4YMktQZVQcVZnCHFNymD,Worlds Apart,Ash,Worlds Apart,5L4YMktQZVQcVZnCHFNymD
345,0.38,0,0.426,2,-11.371,0.0603,0.476,0.0325,0.0711,0.166,164.128,227032,2u1FAYpXkg10hHqoIMYZ6J,"Ya Betfaker Ya Bethes, Azmit Siaa",Andre Soueid,"Violin Cover, Vol. 1",2u1FAYpXkg10hHqoIMYZ6J
346,0.599,0,0.358,7,-13.918,0.0887,0.915,0.871,0.101,0.346,108.914,301250,3KTlgQJ3ikwlM6EcqvYfvw,Nafas,Haytham Safia,Two Elements,3KTlgQJ3ikwlM6EcqvYfvw
347,0.47,1,0.725,7,-7.956,0.0482,0.333,0.834,0.195,0.681,150.065,307507,0fdPMnDlPqENzWgESF5ecp,Abel Nahardak,Mario Kirlis,Oriental Dreams,0fdPMnDlPqENzWgESF5ecp
348,0.654,1,0.791,0,-6.901,0.0375,0.52,0.937,0.175,0.683,101.543,187480,682zK6ZZjR7C9c2QUrCxKg,Sunrise,Marcel Khalifa,Stripped Bare,682zK6ZZjR7C9c2QUrCxKg
349,0.578,0,0.586,7,-12.182,0.0343,0.603,0.886,0.189,0.39,137.04,131627,2HxlijuUzzXg7gv2qSwcCi,Hekaiat El-Ghareb - Part 1,Yasser Abdel Rahman,Nasser 56,2HxlijuUzzXg7gv2qSwcCi
350,0.537,1,0.541,2,-6.723,0.0396,0.315,0.123,0.214,0.379,121.136,431160,4micPu7RHU5bZiAH7fSDtf,Sawah,Azzedine El Maghrabi,Andalib El Asmar,4micPu7RHU5bZiAH7fSDtf
351,0.652,0,0.502,0,-10.222,0.0266,0.771,0.805,0.171,0.523,130.06,237221,4oY9RFpu5gKlVDcGlitRHU,Darigh Sharyn,Mario Kirlis,Oriental Dreams,4oY9RFpu5gKlVDcGlitRHU
352,0.406,0,0.385,0,-11.297,0.137,0.817,0.806,0.107,0.515,79.045,723347,1vvSYFSKMRUQTv9jaM6IyO,Improvisation / Oum El Rouba,Omar Bashir,To My Father,1vvSYFSKMRUQTv9jaM6IyO
353,0.773,1,0.73,6,-8.491,0.0328,0.522,0.435,0.16,0.702,135.013,161573,4IserCYv6mwMYVdX0IfDyZ,El Hakkale,Gizira Band,Ya Halawa,4IserCYv6mwMYVdX0IfDyZ
354,0.318,0,0.391,7,-12.297,0.0485,0.118,0.536,0.105,0.048,77.508,188197,3AdLepnTCbOsziVw7zhmfl,"Aa Bali Habibi, Krahni, Betmoun",Andre Soueid,"Violin Cover, Vol. 1",3AdLepnTCbOsziVw7zhmfl
355,0.413,0,0.27,0,-13.05,0.0475,0.857,0.832,0.131,0.62,87.643,762533,0Tb8boJQSEHa0elRSNjIej,Hanân,Munir Bashir,Duo de 'ûd,0Tb8boJQSEHa0elRSNjIej
356,0.491,1,0.408,10,-12.516,0.0437,0.55,0.853,0.169,0.55,119.02,352307,5GcHFHzHtjEAMvOTAAdJHn,Sama'I Kurd,Simon Shaheen,Turath,5GcHFHzHtjEAMvOTAAdJHn
357,0.305,0,0.129,5,-15.669,0.0374,0.829,0.906,0.0937,0.0397,111.686,565467,6XiuoPQCJvurMVK0KlJoW2,Letter 4. The Last Time We Will Fly Birds – Riyadh,Rahim AlHaj,Letters from Iraq: Oud and String Quintet,6XiuoPQCJvurMVK0KlJoW2
358,0.482,0,0.122,5,-18.868,0.0707,0.902,0.698,0.694,0.119,92.961,522827,32t0p3hwSTSltn7H1R0bod,Sukûn al-layl fî Baghdad,Naseer Shamma,The Baghdad Lute,32t0p3hwSTSltn7H1R0bod
359,0.448,1,0.713,5,-9.665,0.0433,0.75,0.959,0.124,0.925,88.424,290840,3QbUgy36gIhtuXnjATaJA0,Ha'ablo Bokra,Mohamed El Asabgy,The Oud Master,3QbUgy36gIhtuXnjATaJA0
360,0.48,0,0.634,1,-8.939,0.0392,0.415,0.00367,0.0818,0.803,102.857,204393,3HlIGnqecByWNiUd0vFRvQ,Tahtdilou Dajhat,Various Artists,Arabian Fantasy: The Seductive Sounds of Arabia and Beyond,3HlIGnqecByWNiUd0vFRvQ
361,0.378,1,0.539,0,-7.566,0.0558,0.789,0.000395,0.382,0.332,83.106,148600,5cfRi7dtG0naTvHIbvKNXj,Mawwal Al Hawa,Sami Nossair Orchestra,Beyond the Desert,5cfRi7dtG0naTvHIbvKNXj
362,0.517,0,0.682,5,-10.381,0.0541,0.362,0.91,0.0685,0.884,89.714,446333,1apixmuJEvgjqtLR9wZjQH,My Cairo,Trio Abozekrys,Don’t Replace Me by a Machine,1apixmuJEvgjqtLR9wZjQH
363,0.692,1,0.469,9,-8.723,0.0361,0.586,0.851,0.307,0.457,137.978,344361,0NEnF7udT4fj0kkwB2HE3e,Someone Like You,Moseqar,Café Sessions,0NEnF7udT4fj0kkwB2HE3e
364,0.457,1,0.416,0,-21.347,0.0322,0.651,0.891,0.107,0.118,123.044,100010,76V9bopwcw5qhWhSSxy57p,Kingdom of Sands,Invadable Harmony,Journey Through the Desert,76V9bopwcw5qhWhSSxy57p
365,0.724,1,0.274,2,-11.455,0.0842,0.763,0.838,0.0931,0.602,153.584,260427,5Jzkmjiex62CAxEXPdwB1m,Osloop,Haytham Safia,U'Duet,5Jzkmjiex62CAxEXPdwB1m
366,0.485,1,0.438,5,-12.689,0.0553,0.793,0.848,0.0931,0.688,165.899,333240,4qzRl8fYRz8xJWW3fjWXAC,Madar Hijaz,Nizar Rohana Trio,Furat,4qzRl8fYRz8xJWW3fjWXAC
367,0.773,0,0.317,10,-13.506,0.0931,0.777,0.9,0.0985,0.665,163.952,450760,7qTbSKAgJ9qpnqFFkWkeIa,Hams EL Lail,Mamdouh Elgebaly,"Takasim Oud, Vol. 2",7qTbSKAgJ9qpnqFFkWkeIa
368,0.403,0,0.0767,7,-25.91,0.063,0.954,0.877,0.0805,0.153,132.875,304680,01cKqNr7bXthzoZg39sklw,Aseman,Shahram Gholami,"Persian Oud, Dirine Delkhah",01cKqNr7bXthzoZg39sklw
369,0.516,1,0.128,8,-18.236,0.141,0.964,0.787,0.11,0.0801,75.869,251069,0vgccJeXNDJ5KudfDDzhOu,Alhambra Arabic Moorish Princess Song for Flamenco Guitar,Andrei Krylov,"Music of Spanish Streets and New Flamenco Gypsy Guitar (For Best Romantic Ambience, Lounge, Dining, Spa, Party)",0vgccJeXNDJ5KudfDDzhOu
370,0.487,1,0.183,0,-18.455,0.0452,0.832,0.853,0.108,0.46,172.252,517200,2jzVMkRBB97R6CEU77QWFs,A Night In The Mountains,Rabih Abou-Khalil,Blue Camel,2jzVMkRBB97R6CEU77QWFs
371,0.587,1,0.23,2,-16.656,0.0344,0.94,0.87,0.164,0.345,154.042,361840,6meYlQUQVOoFPcMdjoC8Z9,Long Wait,Omar Faruk Tekbilek,Longing,6meYlQUQVOoFPcMdjoC8Z9
372,0.505,1,0.347,7,-9.97,0.031,0.689,0.955,0.144,0.0889,171.982,234120,2MhrdSEfjv2cjQ226BHEN5,Islands of Peace,Abdul Al Kahabir,Best of Arabian Lounge,2MhrdSEfjv2cjQ226BHEN5
373,0.73,0,0.419,6,-8.023,0.043,0.676,0.714,0.108,0.566,94.008,232457,7r4CFRZvhDJKrGX43arGgA,Magic,Moseqar,Café Sessions,7r4CFRZvhDJKrGX43arGgA
374,0.501,0,0.352,7,-11.356,0.0581,0.531,0.836,0.0709,0.117,146.147,331400,08OCQDuoWT1rhAWV2cGapa,Tourism,Charbel Rouhana,Charbel Rouhana: the Art of the Middle Eastern Oud - New Perspectives On Trad. Maqams,08OCQDuoWT1rhAWV2cGapa
375,0.45,0,0.303,8,-7.967,0.0491,0.71,0.884,0.116,0.259,149.266,263525,6g6BYeiRxuqOCyoDneP4bi,Zerzura Theme II,Ahmoudou Madassane,Zerzura (Original Soundtrack Recording),6g6BYeiRxuqOCyoDneP4bi
376,0.427,0,0.268,0,-11.04,0.103,0.98,0.893,0.119,0.292,74.387,190080,593oXWVJyDjwXp5kXDNDIV,Oud,Alireza Ghorbani,Singing with Swallows of Sigh,593oXWVJyDjwXp5kXDNDIV
377,0.392,0,0.814,5,-9.605,0.0787,0.605,0.93,0.908,0.702,100.023,451760,6fq4IdmxZpoLWCdZNUw7vG,Bint El Shalabiya (Live),Aleph,Aleph Live at Olympia De Paris,6fq4IdmxZpoLWCdZNUw7vG
378,0.396,1,0.516,2,-9.027,0.0445,0.898,0.939,0.377,0.169,95.918,182035,6xSl8Aeiv0Z9fIm0aaHJzb,Egyptian Nile,Yasser Farouk,Arabic Music,6xSl8Aeiv0Z9fIm0aaHJzb
379,0.466,0,0.958,5,-4.199,0.0479,0.0913,0.751,0.0544,0.704,179.839,349215,0M9KszKXLp1kjRTB5td9cT,Souk Okaz,Jean-Marie Riachi,Souk Okaz,0M9KszKXLp1kjRTB5td9cT
380,0.43,0,0.417,7,-10.712,0.0399,0.713,0.924,0.404,0.728,113.76,505373,3he5HBHXo99ttjyFBDQvV0,Longa Reyadh,Mahmoud Amer,Takaseem (Arabic Music on the Kanoun),3he5HBHXo99ttjyFBDQvV0
